encounter_id,encounter_date,species_name,encounter_locality,encounter_adults,encounter_young,encounter_lat,encounter_lng,attractant_names,enctype_name,outcome_name,group_code
311761,2020-09-23 19:19:49,GRIZZLY BEAR,SMITHERS,1,0,54.8591148,-127.215781,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
311643,2020-09-22 17:29:45,GRIZZLY BEAR,SMITHERS,1,0,54.8592455,-127.2106938,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
311615,2020-09-22 16:00:00,GRIZZLY BEAR,BURNS LAKE,1,0,54.2302778,-125.7644444,OTHER,DAMAGE TO PROPERTY,NOT SPECIFIED,COS
311587,2020-09-22 13:19:23,GRIZZLY BEAR,HAGENSBERG,1,0,52.3931069,-126.4856769,RESIDENTIAL - FRUIT TREES/BERRIES,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
311447,2020-09-21 13:52:17,GRIZZLY BEAR,TERRACE,1,0,54.5163889,-128.5997222,,SIGHTINGS,GONE ON ARRIVAL,COS
311391,2020-09-21 09:09:47,GRIZZLY BEAR,KISPIOX,1,0,55.3511111,-127.6936111,GARBAGE,SIGHTINGS,TRAP SET - NO CAPTURE,COS
311368,2020-09-21 07:32:57,GRIZZLY BEAR,SQUAMISH,1,0,49.8501717,-123.1597033,NOT APPLICABLE,SIGHTINGS,OTHER,COS
311335,2020-09-20 18:17:50,GRIZZLY BEAR,MALAKWA,1,0,50.9521939,-118.7703878,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
311331,2020-09-20 17:49:43,GRIZZLY BEAR,LUMBY,1,0,50.2696438,-118.9662088,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
311328,2020-09-20 17:15:32,GRIZZLY BEAR,WHISTLER,1,0,50.1172222,-122.9547222,NOT APPLICABLE,SIGHTINGS,OTHER,COS
311287,2020-09-20 12:08:43,GRIZZLY BEAR,PRINCE GEORGE,1,2,53.9130556,-122.7452778,,AGGRESSIVE,ADVICE PROVIDED,COS
311542,2020-09-20 09:26:00,GRIZZLY BEAR,TERRACE,1,0,54.5530221,-128.472064,,SIGHTINGS,ADVICE PROVIDED,COS
311357,2020-09-20 00:00:00,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,,SIGHTINGS,NOT SPECIFIED,COS
311217,2020-09-19 20:22:31,GRIZZLY BEAR,NEW HAZELTON,1,0,55.2595336,-127.6539862,NOT APPLICABLE,HUMAN INJURY/DEATH,OTHER,COS
311211,2020-09-19 19:29:10,GRIZZLY BEAR,FORT FRASER,1,0,54.0997307,-124.3731295,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,NOT SPECIFIED,COS
311196,2020-09-19 18:34:01,GRIZZLY BEAR,OOTISCHENIA,1,0,49.2824689,-117.6333864,BIRD FEEDERS,SIGHTINGS,ADVICE PROVIDED,COS
311184,2020-09-19 17:05:49,GRIZZLY BEAR,ANAHIM LAKE,1,3,52.466559,-125.3182039,,HUMAN INJURY/DEATH,DESTROYED BY OTHER,COS
311173,2020-09-19 15:19:12,GRIZZLY BEAR,WHISTLER,1,0,50.1172222,-122.9547222,,AGGRESSIVE,ADVICE PROVIDED,COS
311144,2020-09-19 12:05:36,GRIZZLY BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,DEAD WILDLIFE,ADVICE PROVIDED,COS
311050,2020-09-18 14:00:06,GRIZZLY BEAR,BRACKENDALE,1,0,49.7639874,-123.1505431,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
311038,2020-09-18 09:14:14,GRIZZLY BEAR,OWEEKENO VILLAGE,1,0,53.9740945,-128.6484396,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
310997,2020-09-17 11:05:40,GRIZZLY BEAR,WEST KEOWNA,1,0,49.9055235,-119.5380794,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,ADVICE PROVIDED,COS
310769,2020-09-16 15:01:18,GRIZZLY BEAR,FORT ST JOHN,1,0,56.2525,-120.8466667,LIVESTOCK,SIGHTINGS,DESTROYED BY OTHER,COS
310735,2020-09-16 12:22:05,GRIZZLY BEAR,LIKELY,1,0,52.585327,-121.5353455,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
310737,2020-09-16 12:18:40,GRIZZLY BEAR,LIKELY,0,2,52.5724382,-121.5340361,"FREEZER, GARBAGE, RESIDENTIAL - VEGETABLE GARDEN",SIGHTINGS,SHORT-DISTANCE RELOCATION,COS
312948,2020-09-16 00:00:00,GRIZZLY BEAR,TERRACE,1,0,54.4992416,-128.5545659,,DEAD WILDLIFE,DESTROYED BY OTHER,COS
310615,2020-09-15 16:55:53,GRIZZLY BEAR,LIKELY,1,0,52.5861138,-121.5380639,"COMPOST, RESIDENTIAL - FRUIT TREES/BERRIES, RESIDENTIAL - VEGETABLE GARDEN",SIGHTINGS,ADVICE PROVIDED,COS
310591,2020-09-15 14:47:53,GRIZZLY BEAR,ATLIN,0,2,59.4892787,-133.6091357,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
310539,2020-09-15 10:53:21,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.8307193,-122.6342718,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
310606,2020-09-15 09:53:43,GRIZZLY BEAR,LIKELY,1,0,52.596746,-121.5386317,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
310545,2020-09-15 09:06:55,GRIZZLY BEAR,SQUAMISH,1,0,49.8613359,-123.170437,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
310533,2020-09-15 08:39:41,GRIZZLY BEAR,CRANBROOK,1,0,49.5522983,-115.9610372,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
311148,2020-09-15 00:00:00,GRIZZLY BEAR,FORT FRASER,1,0,54.0814853,-124.4413377,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,NOT SPECIFIED,COS
310383,2020-09-14 12:17:45,GRIZZLY BEAR,CRESTON,1,0,49.1093616,-116.6331625,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,ADVICE PROVIDED,COS
311011,2020-09-14 10:00:00,GRIZZLY BEAR,BURNS LAKE,1,0,54.1112065,-125.6919622,,SIGHTINGS,ADVICE PROVIDED,COS
310331,2020-09-14 08:48:54,GRIZZLY BEAR,HAZELTON,1,0,55.2558333,-127.6755556,GARBAGE,SIGHTINGS,TRAP SET - NO CAPTURE,COS
310261,2020-09-13 19:15:00,GRIZZLY BEAR,SMITHERS,1,0,54.768673,-126.9841704,LIVESTOCK,DEAD WILDLIFE,DESTROYED BY OTHER,COS
310238,2020-09-13 17:25:55,GRIZZLY BEAR,VANDERHOOF,1,0,53.9568173,-124.307238,LIVESTOCK,SIGHTINGS,DESTROYED BY COS,COS
310184,2020-09-13 11:02:12,GRIZZLY BEAR,LIKELY,1,0,52.5927252,-121.540621,RESIDENTIAL - VEGETABLE GARDEN,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
310104,2020-09-12 16:00:00,GRIZZLY BEAR,BRACKENDALE,1,0,49.7665039,-123.1513394,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
309973,2020-09-11 19:44:14,GRIZZLY BEAR,BRACKENDALE,1,0,49.7665039,-123.1513394,NOT APPLICABLE,SIGHTINGS,HAZED,COS
309907,2020-09-11 13:01:33,GRIZZLY BEAR,BRACKENDALE,1,0,49.7665039,-123.1513394,OTHER,SIGHTINGS,HAZED,COS
309856,2020-09-11 09:41:53,GRIZZLY BEAR,LUMBY,1,0,50.207712,-119.0037696,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
309726,2020-09-10 16:10:40,GRIZZLY BEAR,SQUAMISH,1,0,49.6980556,-123.1558333,,SIGHTINGS,NOT SPECIFIED,COS
309725,2020-09-10 16:02:25,GRIZZLY BEAR,SQUAMISH,1,0,49.7503367,-123.1412077,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,NOT SPECIFIED,COS
309723,2020-09-10 15:58:24,GRIZZLY BEAR,SQUAMISH,1,0,49.7415858,-123.1371737,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,SHORT-DISTANCE RELOCATION,COS
309572,2020-09-09 19:34:16,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9915213,-122.7795579,OTHER,SIGHTINGS,NOT SPECIFIED,COS
309532,2020-09-09 14:06:28,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,LIVESTOCK,SIGHTINGS,GONE ON ARRIVAL,COS
309546,2020-09-09 13:20:26,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,DEAD WILDLIFE,ADVICE PROVIDED,COS
309780,2020-09-09 10:22:12,GRIZZLY BEAR,ATLIN,1,0,59.5663763,-133.7017906,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
309520,2020-09-09 09:55:27,GRIZZLY BEAR,MARYSVILLE,1,0,49.6375,-115.9569444,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
309351,2020-09-08 13:26:00,GRIZZLY BEAR,WYCLIFFE,3,0,49.5943386,-115.9186341,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
309341,2020-09-08 12:15:41,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.1324775,-121.0078285,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
309266,2020-09-08 07:30:06,GRIZZLY BEAR,HAGENSBORG,1,3,52.37816,-126.594983,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
309205,2020-09-07 15:17:25,GRIZZLY BEAR,DUNSTER,1,0,53.1679823,-119.8636159,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,NOT SPECIFIED,COS
309169,2020-09-07 12:47:00,GRIZZLY BEAR,TERRACE,1,0,54.5163889,-128.5997222,,ORPHANED,NOT SPECIFIED,COS
309154,2020-09-07 11:56:19,GRIZZLY BEAR,WYCLIFFE,1,0,49.6448601,-115.8695502,"LIVESTOCK, LIVESTOCK FEED",LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
309071,2020-09-06 19:57:29,GRIZZLY BEAR,LIKELY,1,0,52.6219996,-121.5372024,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,ADVICE PROVIDED,COS
309028,2020-09-06 16:24:20,GRIZZLY BEAR,LIKELY,1,0,52.6204407,-121.5821754,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
309740,2020-09-06 11:50:00,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.1261111,-120.9980556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
309007,2020-09-06 10:00:32,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,DEAD WILDLIFE,NOT SPECIFIED,COS
308999,2020-09-06 09:34:25,GRIZZLY BEAR,HAGENSBORG BC,1,0,52.3948532,-126.5562294,NOT APPLICABLE,DEAD WILDLIFE,ADVICE PROVIDED,COS
308985,2020-09-06 07:34:02,GRIZZLY BEAR,TATOGGA,1,0,57.7345476,-129.990852,GARBAGE,AGGRESSIVE,DESTROYED BY COS,COS
309110,2020-09-05 11:00:00,GRIZZLY BEAR,BURNABY,1,0,49.2427778,-122.9727778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
308879,2020-09-05 10:29:01,GRIZZLY BEAR,SQUAMISH,1,0,49.8969785,-123.2681569,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
308876,2020-09-05 10:13:20,GRIZZLY BEAR,SQUAMISH,0,1,49.8983571,-123.2841465,COMPOST,SIGHTINGS,OTHER,COS
308838,2020-09-05 02:12:23,GRIZZLY BEAR,KITIMAT,1,0,54.0533333,-128.6522222,NOT APPLICABLE,AGGRESSIVE,OTHER,COS
308653,2020-09-04 07:17:42,GRIZZLY BEAR,MEADOWBROOK,2,0,49.2665007,-122.7846434,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
308603,2020-09-03 18:56:34,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.1405569,-120.9945951,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
308573,2020-09-03 15:45:00,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.1261111,-120.9980556,,SIGHTINGS,ADVICE PROVIDED,COS
310310,2020-09-03 10:26:00,GRIZZLY BEAR,ELSWORTH CAMP,1,0,56.0137371,-129.1124965,,SIGHTINGS,NOT SPECIFIED,COS
309806,2020-09-03 09:46:51,GRIZZLY BEAR,BELLA COOLA,1,2,52.3831831,-126.7516058,NOT APPLICABLE,INJURED/DISTRESSED,OTHER,COS
308588,2020-09-03 08:00:00,GRIZZLY BEAR,KAMLOOPS,1,2,50.6758333,-120.3394444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
308386,2020-09-02 10:06:41,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
308270,2020-09-01 13:48:19,GRIZZLY BEAR,DEASE LAKE,1,0,58.4216932,-130.012345,NOT APPLICABLE,SIGHTINGS,TRAP SET - NO CAPTURE,COS
308265,2020-09-01 13:23:41,GRIZZLY BEAR,DEASE LAKE,1,0,58.4331298,-130.0259713,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
308549,2020-09-01 09:59:00,GRIZZLY BEAR,FORT BABINE,1,0,55.3180556,-126.625,GARBAGE,SIGHTINGS,NOT SPECIFIED,COS
308146,2020-08-31 20:41:06,GRIZZLY BEAR,KIMBERLEY,1,0,49.7035292,-115.9203116,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
308040,2020-08-31 10:02:55,GRIZZLY BEAR,COOPER CREEK,1,0,50.1999384,-116.9677643,BARBEQUE,SIGHTINGS,ADVICE PROVIDED,COS
308034,2020-08-31 09:29:45,GRIZZLY BEAR,TERRACE,1,0,54.5448131,-128.4669905,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
308027,2020-08-31 09:05:59,GRIZZLY BEAR,MACKENZIE,1,0,55.3244444,-123.0927778,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
308166,2020-08-30 18:40:00,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.1261111,-120.9980556,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
307861,2020-08-29 11:07:24,GRIZZLY BEAR,FRANCOIS LAKE,1,0,54.0527162,-125.7727468,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
307824,2020-08-28 20:55:00,GRIZZLY BEAR,KITIMAT,1,0,54.0510794,-128.6496135,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
307819,2020-08-28 20:07:47,GRIZZLY BEAR,GITANMAX,1,0,55.274302,-127.6789273,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
307781,2020-08-28 15:51:43,GRIZZLY BEAR,CHARLIE LAKE,1,0,56.3307557,-121.0791978,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,DESTROYED BY COS,COS
307680,2020-08-28 06:02:33,GRIZZLY BEAR,MALAQUA,1,0,50.9514147,-118.7703426,CROPS,SIGHTINGS,NOT SPECIFIED,COS
310382,2020-08-27 12:05:00,GRIZZLY BEAR,EAST EGMONT,1,0,49.349299,-123.0304144,,SIGHTINGS,NOT SPECIFIED,COS
307169,2020-08-27 09:55:00,GRIZZLY BEAR,CRANBROOK,1,0,49.5751725,-115.9334965,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
307542,2020-08-27 03:16:40,GRIZZLY BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,SIGHTINGS,OTHER,COS
307597,2020-08-27 00:00:00,GRIZZLY BEAR,LIKELY,1,0,52.6774592,-121.4630871,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
307493,2020-08-26 11:31:08,GRIZZLY BEAR,OKANAGAN FALLS,1,0,49.3498779,-119.5678658,,OTHER,GONE ON ARRIVAL,COS
307385,2020-08-25 14:22:16,GRIZZLY BEAR,KITIMAT,1,0,54.0533333,-128.6522222,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
307278,2020-08-24 23:27:38,GRIZZLY BEAR,KISPIOX,1,0,55.3511111,-127.6936111,NOT APPLICABLE,AGGRESSIVE,DESTROYED BY COS,COS
307325,2020-08-24 17:30:00,GRIZZLY BEAR,ELKFORD,1,0,50.0244444,-114.9216667,,AGGRESSIVE,ADVICE PROVIDED,COS
307229,2020-08-24 15:20:15,GRIZZLY BEAR,KASLO,1,0,49.9105556,-116.905,NOT APPLICABLE,AGGRESSIVE,OTHER,COS
307397,2020-08-24 13:44:00,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,,AGGRESSIVE,OTHER,COS
307153,2020-08-24 09:27:19,GRIZZLY BEAR,KLEMTU,1,0,52.5831476,-128.5183399,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
307277,2020-08-23 20:45:31,GRIZZLY BEAR,NEW HAZELTON,1,0,55.2433333,-127.5869444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
307079,2020-08-23 11:41:11,GRIZZLY BEAR,GITANYOW,4,0,55.2678619,-128.0671733,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
307056,2020-08-23 08:46:33,GRIZZLY BEAR,TWO MILE,1,0,55.2675744,-127.6249653,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,TRAP SET - NO CAPTURE,COS
306961,2020-08-22 11:16:58,GRIZZLY BEAR,FORT STEELE,0,1,49.5184158,-115.4745522,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
306953,2020-08-22 08:50:18,GRIZZLY BEAR,FORT BABINE,1,0,55.3228179,-126.6279105,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
306935,2020-08-22 08:36:28,GRIZZLY BEAR,TERRACE,1,0,54.5455414,-128.465546,"GARBAGE, RESIDENTIAL - FRUIT TREES/BERRIES",FOOD CONDITIONED,NOT SPECIFIED,COS
306837,2020-08-20 18:00:00,GRIZZLY BEAR,HALFWAY RIVER FIRST NATIONS,1,2,56.4924784,-122.6259028,,SIGHTINGS,TRAP SET - NO CAPTURE,COS
306726,2020-08-20 10:18:36,GRIZZLY BEAR,KITSEGUECLA,1,0,55.0883319,-127.8330765,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
306725,2020-08-20 10:07:33,GRIZZLY BEAR,HAGENSBORG,1,0,52.3831894,-126.5515993,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
306713,2020-08-20 09:08:51,GRIZZLY BEAR,KINGCOME INLET,1,0,50.9498213,-126.2015151,NOT APPLICABLE,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
306637,2020-08-19 08:00:00,GRIZZLY BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,,SIGHTINGS,OTHER,COS
306628,2020-08-19 07:30:00,GRIZZLY BEAR,PRINCE RUPERT,1,0,54.3127778,-130.3252778,OTHER,SIGHTINGS,NOT SPECIFIED,COS
306820,2020-08-18 14:27:19,GRIZZLY BEAR,GITANYOW,4,0,55.2658939,-128.0672144,,SIGHTINGS,ADVICE PROVIDED,COS
306677,2020-08-18 14:05:35,GRIZZLY BEAR,GITANYOW,1,0,55.2665195,-128.0684521,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
306482,2020-08-18 12:14:55,GRIZZLY BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,SIGHTINGS,HAZED,COS
306401,2020-08-17 23:31:49,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
306378,2020-08-17 17:00:00,GRIZZLY BEAR,VERNON,1,0,50.2658333,-119.2716667,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
306362,2020-08-17 16:56:58,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.1261111,-120.9980556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
306301,2020-08-17 10:56:20,GRIZZLY BEAR,HAZELTON,1,0,55.2666342,-127.6194719,,SIGHTINGS,ADVICE PROVIDED,COS
306281,2020-08-17 09:09:51,GRIZZLY BEAR,HAZELTON,1,0,55.2672627,-127.6041304,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
306276,2020-08-17 08:39:36,GRIZZLY BEAR,INVERMERE,0,1,50.5300149,-116.1562064,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
306273,2020-08-17 08:30:00,GRIZZLY BEAR,GLENVOWELL,1,0,49.1455671,-123.1152604,,SIGHTINGS,ADVICE PROVIDED,COS
306257,2020-08-17 04:11:16,GRIZZLY BEAR,MORICETOWN,1,0,55.0332067,-127.3350858,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
309813,2020-08-17 00:00:00,GRIZZLY BEAR,LANGLEY,1,0,49.0731782,-122.6619408,,DEAD WILDLIFE,DESTROYED BY OTHER,COS
306216,2020-08-16 16:35:17,GRIZZLY BEAR,PEMBERTON,1,2,50.3205556,-122.8077778,NOT APPLICABLE,HUMAN INJURY/DEATH,OTHER,COS
306167,2020-08-16 08:03:07,GRIZZLY BEAR,CRANBROOK,1,0,49.5080556,-115.7469444,"LIVESTOCK, LIVESTOCK FEED",LIVESTOCK/PETS - KILLED/INJURED,TRAP SET - NO CAPTURE,COS
307395,2020-08-15 13:49:00,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,,AGGRESSIVE,NOT SPECIFIED,COS
306007,2020-08-14 18:11:00,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,,SIGHTINGS,NOT SPECIFIED,COS
306006,2020-08-14 18:02:00,GRIZZLY BEAR,GREENVILLE,1,0,55.0346759,-129.5843922,,SIGHTINGS,ADVICE PROVIDED,COS
306172,2020-08-14 18:00:07,GRIZZLY BEAR,MACKENZIE,3,2,55.3244444,-123.0927778,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
306120,2020-08-14 18:00:00,GRIZZLY BEAR,GREENVILLE,1,0,55.0346759,-129.5843922,,SIGHTINGS,ADVICE PROVIDED,COS
305894,2020-08-13 21:56:58,GRIZZLY BEAR,FUR VALE,1,0,49.5081417,-121.1988298,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
305710,2020-08-12 18:43:01,GRIZZLY BEAR,BELLA COOLA,3,5,52.3874365,-126.5765055,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
305700,2020-08-12 16:57:43,GRIZZLY BEAR,SPARWOOD,1,0,49.8524459,-114.9151949,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
305594,2020-08-11 19:58:23,GRIZZLY BEAR,PEACHLAND,1,0,49.7982984,-119.7081132,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
305579,2020-08-11 18:42:25,GRIZZLY BEAR,LIKELY,1,0,52.6166037,-121.5513759,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
305567,2020-08-11 16:40:34,GRIZZLY BEAR,LIKELY,1,0,52.618814,-121.572913,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
305559,2020-08-11 15:45:14,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,WILDLIFE IN TRAP,GONE ON ARRIVAL,COS
305530,2020-08-11 10:17:10,GRIZZLY BEAR,HAZELTON,1,0,55.2676322,-127.6074426,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
305908,2020-08-11 08:49:31,GRIZZLY BEAR,KITIMAT,1,0,54.0458407,-128.6693219,"GARBAGE, OTHER",SIGHTINGS,ADVICE PROVIDED,COS
305435,2020-08-10 14:01:37,GRIZZLY BEAR,GOLDEN,1,0,51.2977778,-116.9647222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
305291,2020-08-09 12:36:44,GRIZZLY BEAR,MCBRIDE,1,0,53.3041667,-120.1638889,LIVESTOCK,FOOD CONDITIONED,OTHER,COS
305187,2020-08-08 20:13:56,GRIZZLY BEAR,HOUSTON,1,0,54.3983333,-126.6483333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
305143,2020-08-08 15:06:52,GRIZZLY BEAR,TELEGRAPH COVE,1,0,50.5486111,-126.8302778,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
305126,2020-08-08 13:26:21,GRIZZLY BEAR,CHILLIWACK,1,0,49.1551956,-121.8077085,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
305056,2020-08-07 20:05:56,GRIZZLY BEAR,MEADOW CREEK,1,0,50.1955642,-116.9476281,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
304903,2020-08-06 09:31:53,GRIZZLY BEAR,PEMBERTON,1,0,50.3205556,-122.8077778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
304859,2020-08-05 23:38:33,GRIZZLY BEAR,BELLA COOLA,1,0,52.3639307,-126.7106572,OTHER,SIGHTINGS,GONE ON ARRIVAL,COS
304804,2020-08-05 15:14:49,GRIZZLY BEAR,WHISTLER,1,0,50.1172222,-122.9547222,NOT APPLICABLE,SIGHTINGS,OTHER,COS
304539,2020-08-04 08:27:25,GRIZZLY BEAR,KITIMAT,1,0,54.0533333,-128.6522222,,AGGRESSIVE,ADVICE PROVIDED,COS
304550,2020-08-03 21:15:59,GRIZZLY BEAR,MEADOW CREEK,1,0,50.2448868,-116.9726128,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
304696,2020-08-03 11:37:39,GRIZZLY BEAR,WHISTLER,1,0,50.1172222,-122.9547222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
304400,2020-08-02 13:02:20,GRIZZLY BEAR,GITANYOW,1,0,55.2665195,-128.0684521,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,OTHER,COS
304311,2020-08-01 16:33:09,GRIZZLY BEAR,FERNIE,1,0,49.5041667,-115.0627778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
304278,2020-08-01 11:32:59,GRIZZLY BEAR,ATLIN,1,0,59.5597724,-133.6626247,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
304113,2020-07-31 10:38:23,GRIZZLY BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
304014,2020-07-30 15:17:42,GRIZZLY BEAR,TERRACE,1,0,54.5163889,-128.5997222,COMPOST,SIGHTINGS,NOT SPECIFIED,COS
304399,2020-07-30 11:16:50,GRIZZLY BEAR,RIVERS INLET,1,0,51.6831651,-127.251599,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
303943,2020-07-29 20:39:00,GRIZZLY BEAR,NELSON,1,0,49.6019429,-117.1279267,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
303702,2020-07-28 10:50:25,GRIZZLY BEAR,KITIMAT,1,0,54.0552338,-128.6130135,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
